TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3
Polygon,33499,33499,1,South-western Mau,South-western Mau,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,0,841.29,833.62565060081,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,178,KE-700,KEN,KEN
Polygon,478054,478054,1,Kaya Chonyi,Kaya Chonyi,Not Reported,Not Reported,National,Not Reported,Not Applicable,0,0,0,2.01,2.01853170036737,Not Applicable,0,Designated,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,826,KE-300,KEN,KEN
Polygon,478055,478055,1,Kaya Jibana,Kaya Jibana,Not Reported,Not Reported,National,Not Reported,Not Applicable,0,0,0,1.15,1.15201467302283,Not Applicable,0,Designated,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,826,KE-300,KEN,KEN
Polygon,478056,478056,1,Kaya Kambe,Kaya Kambe,Not Reported,Not Reported,National,Not Reported,Not Applicable,0,0,0,0.61,0.608692825261147,Not Applicable,0,Designated,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,826,KE-300,KEN,KEN
Polygon,478057,478057,1,Kaya Ribe,Kaya Ribe,Not Reported,Not Reported,National,Not Reported,Not Applicable,0,0,0,0.75,0.756107182427925,Not Applicable,0,Designated,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,826,KE-300,KEN,KEN
Polygon,478058,478058,1,Kaya Dzombo,Kaya Dzombo,Not Reported,Not Reported,National,Not Reported,Not Applicable,0,0,0,3.12,3.13116157689992,Not Applicable,0,Designated,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,826,KE-300,KEN,KEN
Polygon,763,763,1,Kisite,Kisite,Marine National Park,Marine National Park,National,II,Not Applicable,2,28,34.2280799751465,28,34.1515218418026,All,28,Designated,1978,Federal or national ministry or agency,Not Reported,Kenya Wildlife Service,Not Reported,Not Reported,1058,Marine,KEN,KEN
Polygon,765,765,1,Malindi,Malindi,Marine National Park,Marine National Park,National,II,Not Applicable,2,6.3,6.33155613158952,6.3,6.31739430542367,All,6.3,Designated,1968,Federal or national ministry or agency,Not Reported,Kenya Wildlife Service,Not Reported,Not Reported,1069,Marine,KEN,KEN
Polygon,14013,14013,1,Mombasa,Mombasa,Marine National Park,Marine National Park,National,II,Not Applicable,2,10,10.0470459167336,10,10.0245736342835,All,10,Designated,1986,Federal or national ministry or agency,Not Reported,Kenya Wildlife Service,Not Reported,Not Reported,1069,Marine,KEN,KEN
Polygon,19566,19566,1,Watamu,Watamu,Marine National Park,Marine National Park,National,Not Reported,Not Applicable,1,10,179.817938,10,207.067691358156,All,10,Designated,1968,Federal or national ministry or agency,Not Reported,Kenya Wildlife Service,Not Reported,State Verified,926,Marine,KEN,KEN
Polygon,68092,68092,1,Lake Nakuru,Lake Nakuru,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(ii) (iii) (iv) (v) (vi),0,0,0,188,178.184141409357,Not Applicable,0,Designated,1990,Not Reported,Not Reported,Not Reported,Management plan is implented and available,State Verified,1856,KE-700,KEN,KEN
Polygon,103549,103549,1,Lake Naivasha,Lake Naivasha,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i) (ii) (iii) (iv),0,0,0,300,288.940541802344,Not Applicable,0,Designated,1995,Not Reported,Not Reported,Not Reported,Management plan is implented and available,State Verified,1856,KE-700,KEN,KEN
Polygon,900591,900591,1,Lake Bogoria,Lake Bogoria,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i) (ii) (iv) (v),0,0,0,107,84.416144514129,Not Applicable,0,Designated,2001,Not Reported,Not Reported,Not Reported,Management plan is not implented and not available,State Verified,1856,KE-700,KEN,KEN
Point,2597,2597,1,Saiwa Swamp,Saiwa Swamp,National Park,National Park,National,II,Not Applicable,0,0,,1.92,,Not Applicable,0,Designated,1974,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,933,KE-700,KEN,KEN
Point,2598,2598,1,South-Western Mau,South-Western Mau,Nature Reserve,Nature Reserve,National,IV,Not Applicable,0,0,,430.32,,Not Applicable,0,Designated,1961,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,745,KE-700,KEN,KEN
Point,2599,2599,1,Arabuko Sokoke,Arabuko Sokoke,Nature Reserve,Nature Reserve,National,IV,Not Applicable,0,0,,43.32,,Not Applicable,0,Designated,1979,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,745,KE-300,KEN,KEN
Point,7545,7545,1,Chebartigon,Chebartigon,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.02,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7550,7550,1,Chepkuchumo,Chepkuchumo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,3.27,,Not Applicable,0,Designated,1962,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7551,7551,1,Cherial,Cherial,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.4,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7556,7556,1,Eldoret I and II,Eldoret I and II,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.52,,Not Applicable,0,Designated,1966,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7562,7562,1,Ikilisa,Ikilisa,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.8,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7566,7566,1,Kabiok,Kabiok,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.14,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7569,7569,1,Kalimani,Kalimani,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.92,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7573,7573,1,Kapchorua I,Kapchorua I,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.41,,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7578,7578,1,Kaptaroi,Kaptaroi,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,3.18,,Not Applicable,0,Designated,1936,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7579,7579,1,Kaptimom,Kaptimom,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.96,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7589,7589,1,Ketnwan,Ketnwan,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.44,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7594,7594,1,Kibithewa,Kibithewa,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,2.39,,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7598,7598,1,Kiganjo,Kiganjo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.72,,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-200,KEN,KEN
Point,7599,7599,1,Kijabe Hill,Kijabe Hill,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,7.4,,Not Applicable,0,Designated,1980,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7603,7603,1,Kilala,Kilala,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.61,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7605,7605,1,Kilungu,Kilungu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.45,,Not Applicable,0,Designated,1933,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7607,7607,1,Kinyo,Kinyo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,3.39,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7608,7608,1,Kiongwani,Kiongwani,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.37,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7609,7609,1,Kioo,Kioo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.44,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7616,7616,1,Kitale Township,Kitale Township,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,3.43,,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7618,7618,1,Kithendu,Kithendu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,2.48,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7620,7620,1,Kitoo,Kitoo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.37,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7621,7621,1,Kitumbuuni,Kitumbuuni,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.74,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7622,7622,1,Kiu (Ngungu),Kiu (Ngungu),Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.83,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7623,7623,1,Kyai,Kyai,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.09,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7628,7628,1,Lembus,Lembus,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,169.28,,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7629,7629,1,Leroghi,Leroghi,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,917.94,,Not Applicable,0,Designated,1936,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7635,7635,1,Maatha,Maatha,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,6.32,,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7639,7639,1,Makongo-machakos,Makongo-machakos,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.69,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7646,7646,1,Marop,Marop,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,2.11,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7652,7652,1,Lower Imenti,Lower Imenti,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,24.77,,Not Applicable,0,Designated,1938,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7658,7658,1,Momandu,Momandu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.44,,Not Applicable,0,Designated,1955,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7659,7659,1,Mosegem,Mosegem,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,2.05,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7665,7665,1,Mtarakwa,Mtarakwa,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.1,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7671,7671,1,Muringato Nursery,Muringato Nursery,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.24,,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-200,KEN,KEN
Point,7675,7675,1,Mutula,Mutula,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,5.78,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7677,7677,1,Magumo North,Magumo North,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,2.4,,Not Applicable,0,Designated,1978,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-200,KEN,KEN
Point,7678,7678,1,Magumo South,Magumo South,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,3.64,,Not Applicable,0,Designated,1979,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-200,KEN,KEN
Point,7680,7680,1,Nabkoi,Nabkoi,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,30.33,,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7681,7681,1,Nairobi Arboretum,Nairobi Arboretum,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.3,,Not Applicable,0,Designated,1932,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-110,KEN,KEN
Point,7684,7684,1,Ndatai,Ndatai,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.15,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7686,7686,1,Nduluni-kalani,Nduluni-kalani,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.06,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7695,7695,1,Ntugi,Ntugi,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,13.86,,Not Applicable,0,Designated,1959,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7698,7698,1,Nyamweru,Nyamweru,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,8.03,,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-200,KEN,KEN
Point,7700,7700,1,Nyeri Hill,Nyeri Hill,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,2,,Not Applicable,0,Designated,1944,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-200,KEN,KEN
Point,7706,7706,1,Pemwai,Pemwai,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.32,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7710,7710,1,Sanao,Sanao,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,2.92,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7711,7711,1,Sekenwo,Sekenwo,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,8.63,,Not Applicable,0,Designated,1962,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7712,7712,1,Shimba,Shimba,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,189.68,,Not Applicable,0,Designated,1956,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-300,KEN,KEN
Point,7714,7714,1,Sokta Hill,Sokta Hill,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.7,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7721,7721,1,Tarambas Hill,Tarambas Hill,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,3.86,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7728,7728,1,Tingwa Hill,Tingwa Hill,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,9.05,,Not Applicable,0,Designated,1954,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7729,7729,1,Toropket,Toropket,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.2,,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7731,7731,1,Tulimani,Tulimani,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,3.28,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7732,7732,1,Tumeya,Tumeya,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,5.77,,Not Applicable,0,Designated,1961,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7735,7735,1,Tutwoin,Tutwoin,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.11,,Not Applicable,0,Designated,1949,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7737,7737,1,Ururu,Ururu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,4.38,,Not Applicable,0,Designated,1936,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7738,7738,1,Utangwa,Utangwa,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.56,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7739,7739,1,Utunene,Utunene,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.74,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7741,7741,1,Waiya,Waiya,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,3,,Not Applicable,0,Designated,1960,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7753,7753,1,Gaikuyu,Gaikuyu,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,32.58,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7754,7754,1,Gembe,Gembe,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,27.16,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-600,KEN,KEN
Point,7755,7755,1,Gwasi,Gwasi,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,49.58,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-600,KEN,KEN
Point,7761,7761,1,Imba,Imba,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,7.5,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7764,7764,1,Kabonge,Kabonge,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.29,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7766,7766,1,Kamatira,Kamatira,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,19.44,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,7768,7768,1,Kiambere,Kiambere,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,6.93,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7769,7769,1,Kiangombe,Kiangombe,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,14.27,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7770,7770,1,Kianjiru,Kianjiru,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,10.25,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7772,7772,1,Kingatua,Kingatua,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.62,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-200,KEN,KEN
Point,7773,7773,1,Endau (Kenya),Endau (Kenya),Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,69.15,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7775,7775,1,Kirimiri,Kirimiri,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.74,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7779,7779,1,Kyawea,Kyawea,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.61,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7783,7783,1,Lambwe,Lambwe,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,24.55,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-600,KEN,KEN
Point,7789,7789,1,Mai,Mai,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,4.94,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7792,7792,1,Maranga,Maranga,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,2.38,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7801,7801,1,Mount Kulal,Mount Kulal,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,459.42,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7804,7804,1,Mutiluni,Mutiluni,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,5.67,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7805,7805,1,Museve,Museve,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,0.54,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7815,7815,1,Njukini East,Njukini East,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.1,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-400,KEN,KEN
Point,7816,7816,1,Njukini West,Njukini West,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.95,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-200,KEN,KEN
Point,7821,7821,1,Rangwe,Rangwe,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,10.11,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-600,KEN,KEN
Point,7828,7828,1,Sekerr,Sekerr,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,78.9,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,12344,12344,1,Ndere Island,Ndere Island,National Park,National Park,National,II,Not Applicable,0,0,,4.2,,Not Applicable,0,Designated,1986,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,933,KE-600,KEN,KEN
Point,19565,19565,1,Marsabit,Marsabit,National Park,National Park,National,Not Reported,Not Applicable,0,0,,360,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,933,KE-400,KEN,KEN
Point,19726,19726,1,Malka Mari,Malka Mari,National Park,National Park,National,II,Not Applicable,0,0,,876,,Not Applicable,0,Designated,1989,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,933,KE-500,KEN,KEN
Point,29758,29758,1,South-Western Mau,South-Western Mau,National Park,National Park,National,Not Reported,Not Applicable,0,0,,430,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,933,KE-700,KEN,KEN
Point,29801,29801,1,Arabuko Sokoke,Arabuko Sokoke,National Park,National Park,National,II,Not Applicable,0,0,,6,,Not Applicable,0,Designated,1990,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,933,KE-300,KEN,KEN
Point,33408,33408,1,Kapchorua IV,Kapchorua IV,Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,1.41,,Not Applicable,0,Designated,1941,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-700,KEN,KEN
Point,33429,33429,1,Tana River (Herimani I and II),Tana River (Herimani I and II),Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,978.13,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-300,KEN,KEN
Point,33434,33434,1,"Tana River (Wayu I,II,III)","Tana River (Wayu I,II,III)",Forest Reserve,Forest Reserve,National,Not Reported,Not Applicable,0,0,,419.65,,Not Applicable,0,Proposed,0,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,932,KE-300,KEN,KEN
